Date,Adj Close,Close,High,Low,Open,Volume
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
2024-01-05 00:00:00+00:00,985.2184448242188,993.7000122070312,998.2999877929688,983.7999877929688,988.0,14875499
2024-01-08 00:00:00+00:00,973.6182861328125,982.0,998.2000122070312,980.2999877929688,994.0,8393164
2024-01-09 00:00:00+00:00,971.3875122070312,979.75,995.0,975.4000244140625,986.25,14660414
2024-01-10 00:00:00+00:00,984.573974609375,993.0499877929688,994.9500122070312,974.2999877929688,974.2999877929688,9409181
2024-01-11 00:00:00+00:00,982.6902465820312,991.1500244140625,998.5,986.8499755859375,995.2999877929688,6451345
2024-01-12 00:00:00+00:00,994.934814453125,1003.5,1008.7000122070312,991.75,994.7999877929688,12255743
2024-01-15 00:00:00+00:00,1001.2305908203125,1009.8499755859375,1011.6500244140625,999.25,1003.5,12388044
2024-01-16 00:00:00+00:00,1000.4374389648438,1009.0499877929688,1015.7999877929688,1004.5999755859375,1006.0999755859375,11505126
2024-01-17 00:00:00+00:00,973.3704223632812,981.75,1007.7999877929688,976.75,987.9000244140625,41914771
2024-01-18 00:00:00+00:00,977.93115234375,986.3499755859375,994.2999877929688,970.1500244140625,973.9500122070312,17902484
2024-01-19 00:00:00+00:00,990.6715087890625,999.2000122070312,1010.9000244140625,987.5499877929688,991.2999877929688,23271148
2024-01-23 00:00:00+00:00,1020.2667846679688,1029.050048828125,1059.4000244140625,1021.2000122070312,1059.0999755859375,50797448
2024-01-24 00:00:00+00:00,990.6715087890625,999.2000122070312,1035.949951171875,996.6500244140625,1029.449951171875,34578943
2024-01-25 00:00:00+00:00,1001.3297729492188,1009.9500122070312,1015.0999755859375,988.1500244140625,998.4000244140625,28315035
2024-01-29 00:00:00+00:00,1007.7247314453125,1016.4000244140625,1032.0,1010.0,1020.0,14078922
2024-01-30 00:00:00+00:00,1008.220458984375,1016.9000244140625,1023.8499755859375,1008.0,1014.9500122070312,16085742
2024-01-31 00:00:00+00:00,1019.3744506835938,1028.1500244140625,1039.0,1003.25,1016.7999877929688,25627447
2024-02-01 00:00:00+00:00,1016.4000244140625,1025.1500244140625,1033.949951171875,1017.4000244140625,1033.949951171875,13058880
2024-02-02 00:00:00+00:00,1015.2598266601562,1024.0,1050.0,1021.6500244140625,1037.0999755859375,14774650
2024-02-05 00:00:00+00:00,1014.7640991210938,1023.5,1026.449951171875,1012.0999755859375,1022.5,12948430
2024-02-06 00:00:00+00:00,1017.6393432617188,1026.4000244140625,1034.9000244140625,1016.7000122070312,1023.5499877929688,12886927
2024-02-07 00:00:00+00:00,1013.4256591796875,1022.1500244140625,1031.550048828125,1013.0,1028.0,16410895
2024-02-08 00:00:00+00:00,980.8560180664062,989.2999877929688,1028.25,985.25,1024.0999755859375,20565502
2024-02-09 00:00:00+00:00,1002.0733642578125,1010.7000122070312,1013.75,985.5,988.8499755859375,12799837
2024-02-12 00:00:00+00:00,987.5979614257812,996.0999755859375,1012.2000122070312,985.25,1010.4000244140625,8050066
2024-02-13 00:00:00+00:00,1011.0956420898438,1019.7999877929688,1027.050048828125,1000.2999877929688,1006.0,18706292
2024-02-14 00:00:00+00:00,1013.970947265625,1022.7000122070312,1035.699951171875,1007.5499877929688,1009.5499877929688,17878720
2024-02-15 00:00:00+00:00,1007.9725952148438,1016.6500244140625,1026.6500244140625,1006.5999755859375,1022.8499755859375,10069878
2024-02-16 00:00:00+00:00,1014.5162353515625,1023.25,1026.199951171875,1016.9000244140625,1023.2000122070312,7159395
2024-02-19 00:00:00+00:00,1034.84130859375,1043.75,1046.0,1023.3499755859375,1023.3499755859375,9388255
2024-02-20 00:00:00+00:00,1039.798583984375,1048.75,1052.6500244140625,1033.25,1041.050048828125,11293528
2024-02-21 00:00:00+00:00,1042.97119140625,1051.949951171875,1064.0,1048.0,1056.800048828125,15946325
2024-02-22 00:00:00+00:00,1053.6295166015625,1062.699951171875,1066.0,1040.300048828125,1056.0,13432573
2024-02-23 00:00:00+00:00,1052.241455078125,1061.300048828125,1070.0,1057.6500244140625,1070.0,13142759
2024-02-26 00:00:00+00:00,1045.2020263671875,1054.199951171875,1062.300048828125,1050.5,1053.0999755859375,7875941
2024-02-27 00:00:00+00:00,1051.1507568359375,1060.199951171875,1066.199951171875,1046.5,1050.75,10580973
2024-02-28 00:00:00+00:00,1037.270263671875,1046.199951171875,1064.8499755859375,1042.1500244140625,1063.0,7730332
2024-02-29 00:00:00+00:00,1043.2191162109375,1052.199951171875,1060.699951171875,1038.5,1043.050048828125,20944844
2024-03-01 00:00:00+00:00,1077.6229248046875,1086.9000244140625,1089.949951171875,1054.0,1055.0,14909562
2024-03-04 00:00:00+00:00,1083.0263671875,1092.3499755859375,1095.0,1080.0999755859375,1081.0,11424581
2024-03-05 00:00:00+00:00,1078.76318359375,1088.050048828125,1099.5,1076.5,1086.199951171875,9222544
2024-03-06 00:00:00+00:00,1087.73583984375,1097.0999755859375,1113.550048828125,1080.300048828125,1080.300048828125,21796484
2024-03-07 00:00:00+00:00,1078.6639404296875,1087.949951171875,1095.0,1082.699951171875,1094.949951171875,9963926
2024-03-11 00:00:00+00:00,1069.492919921875,1078.699951171875,1087.949951171875,1076.75,1087.949951171875,13310362
2024-03-12 00:00:00+00:00,1067.65869140625,1076.8499755859375,1094.800048828125,1055.6500244140625,1077.050048828125,21785435
2024-03-13 00:00:00+00:00,1074.6981201171875,1083.949951171875,1089.6500244140625,1073.1500244140625,1077.1500244140625,24855870
2024-03-14 00:00:00+00:00,1074.35107421875,1083.5999755859375,1097.0999755859375,1075.050048828125,1080.0,14231421
2024-03-15 00:00:00+00:00,1071.1287841796875,1080.3499755859375,1086.25,1070.0,1072.0,66192734
2024-03-18 00:00:00+00:00,1071.9715576171875,1081.199951171875,1084.800048828125,1060.050048828125,1075.050048828125,8769440
2024-03-19 00:00:00+00:00,1074.6981201171875,1083.949951171875,1088.75,1075.25,1078.449951171875,16708715
2024-03-20 00:00:00+00:00,1075.243408203125,1084.5,1090.0,1067.5,1080.0,18725251
2024-03-21 00:00:00+00:00,1072.5665283203125,1081.800048828125,1100.0,1079.1500244140625,1092.0,19992607
2024-03-22 00:00:00+00:00,1080.9940185546875,1090.300048828125,1093.699951171875,1078.699951171875,1081.1500244140625,17214415
2024-03-26 00:00:00+00:00,1074.4501953125,1083.699951171875,1089.1500244140625,1076.949951171875,1081.0,13367635
2024-03-27 00:00:00+00:00,1074.4998779296875,1083.75,1092.5,1079.550048828125,1083.699951171875,26907245
2024-03-28 00:00:00+00:00,1083.9683837890625,1093.300048828125,1105.050048828125,1085.0,1085.0,22070566
2024-04-01 00:00:00+00:00,1090.26416015625,1099.6500244140625,1102.949951171875,1094.449951171875,1096.050048828125,10848191
2024-04-02 00:00:00+00:00,1071.9715576171875,1081.199951171875,1094.449951171875,1079.25,1094.449951171875,14380396
2024-04-03 00:00:00+00:00,1068.0057373046875,1077.199951171875,1083.6500244140625,1072.25,1075.0,15477184
2024-04-04 00:00:00+00:00,1069.6416015625,1078.8499755859375,1085.800048828125,1063.449951171875,1084.75,21419689
2024-04-05 00:00:00+00:00,1074.15283203125,1083.4000244140625,1086.0,1067.449951171875,1070.0,15340637
2024-04-08 00:00:00+00:00,1077.870849609375,1087.1500244140625,1091.75,1076.300048828125,1078.3499755859375,8023461
2024-04-09 00:00:00+00:00,1097.60107421875,1107.050048828125,1115.25,1088.300048828125,1091.949951171875,12298463
2024-04-10 00:00:00+00:00,1099.930908203125,1109.4000244140625,1116.550048828125,1105.1500244140625,1110.949951171875,10598000
2024-04-12 00:00:00+00:00,1094.9736328125,1104.4000244140625,1111.8499755859375,1095.800048828125,1103.5,12216657
2024-04-15 00:00:00+00:00,1069.1458740234375,1078.3499755859375,1106.1500244140625,1076.5999755859375,1100.199951171875,10526597
2024-04-16 00:00:00+00:00,1057.9423828125,1067.050048828125,1074.5999755859375,1062.699951171875,1070.550048828125,11278092
2024-04-18 00:00:00+00:00,1046.4412841796875,1055.449951171875,1078.050048828125,1050.449951171875,1074.0,16564216
2024-04-19 00:00:00+00:00,1058.140625,1067.25,1072.0,1048.0999755859375,1052.949951171875,11284433
2024-04-22 00:00:00+00:00,1077.3751220703125,1086.6500244140625,1088.699951171875,1070.3499755859375,1078.800048828125,10346714
2024-04-23 00:00:00+00:00,1080.9443359375,1090.25,1100.0,1082.699951171875,1100.0,9848215
2024-04-24 00:00:00+00:00,1087.388916015625,1096.75,1098.4000244140625,1089.0,1092.25,5461309
2024-04-25 00:00:00+00:00,1104.2437744140625,1113.75,1125.6500244140625,1089.949951171875,1090.0,19905338
2024-04-26 00:00:00+00:00,1098.4437255859375,1107.9000244140625,1120.0,1102.75,1112.1500244140625,14190059
2024-04-29 00:00:00+00:00,1150.247802734375,1160.1500244140625,1163.449951171875,1107.9000244140625,1108.0,28578063
2024-04-30 00:00:00+00:00,1140.5809326171875,1150.4000244140625,1169.550048828125,1146.75,1159.949951171875,29568491
2024-05-02 00:00:00+00:00,1129.724365234375,1139.449951171875,1155.5,1133.25,1143.0,25118334
2024-05-03 00:00:00+00:00,1132.30224609375,1142.050048828125,1157.4000244140625,1135.449951171875,1141.300048828125,19933604
2024-05-06 00:00:00+00:00,1136.5159912109375,1146.300048828125,1158.449951171875,1138.0999755859375,1141.550048828125,14970524
2024-05-07 00:00:00+00:00,1122.2388916015625,1131.9000244140625,1152.75,1126.300048828125,1147.949951171875,15097728
2024-05-08 00:00:00+00:00,1113.414794921875,1123.0,1132.0,1116.050048828125,1126.550048828125,19913090
2024-05-09 00:00:00+00:00,1106.1771240234375,1115.699951171875,1128.8499755859375,1110.0,1120.550048828125,12229853
2024-05-10 00:00:00+00:00,1107.515625,1117.050048828125,1128.9000244140625,1112.050048828125,1118.0,8573656
2024-05-13 00:00:00+00:00,1118.3721923828125,1128.0,1130.6500244140625,1106.699951171875,1112.4000244140625,9707983
2024-05-14 00:00:00+00:00,1110.98583984375,1120.550048828125,1127.9000244140625,1118.550048828125,1125.9000244140625,8944262
2024-05-15 00:00:00+00:00,1114.7532958984375,1124.3499755859375,1127.800048828125,1113.5,1122.0999755859375,10743423
2024-05-16 00:00:00+00:00,1121.3961181640625,1131.050048828125,1136.550048828125,1112.800048828125,1133.0,14265565
2024-05-17 00:00:00+00:00,1120.850830078125,1130.5,1144.0,1120.5999755859375,1131.050048828125,8641784
2024-05-21 00:00:00+00:00,1111.38232421875,1120.949951171875,1133.800048828125,1116.25,1122.199951171875,10452900
2024-05-22 00:00:00+00:00,1101.6163330078125,1111.0999755859375,1125.9000244140625,1098.0999755859375,1125.0,17527411
2024-05-23 00:00:00+00:00,1124.816650390625,1134.5,1137.0,1111.4000244140625,1115.550048828125,13787687
2024-05-24 00:00:00+00:00,1122.288330078125,1131.949951171875,1135.0,1124.1500244140625,1130.0,6312670
2024-05-27 00:00:00+00:00,1120.1568603515625,1129.800048828125,1147.800048828125,1121.550048828125,1131.9000244140625,11599857
2024-05-28 00:00:00+00:00,1117.3310546875,1126.949951171875,1135.199951171875,1125.0,1132.5,9311718
2024-05-29 00:00:00+00:00,1092.5941162109375,1102.0,1123.550048828125,1098.5,1115.050048828125,19268547
2024-05-30 00:00:00+00:00,1104.1942138671875,1113.699951171875,1121.0,1096.9000244140625,1097.0,15255387
2024-05-31 00:00:00+00:00,1111.4815673828125,1121.050048828125,1130.5999755859375,1111.25,1118.0,26197718
2024-06-03 00:00:00+00:00,1150.0989990234375,1160.0,1173.0,1136.300048828125,1170.0,25699977
2024-06-04 00:00:00+00:00,1062.3048095703125,1071.449951171875,1159.4000244140625,1053.550048828125,1157.9000244140625,43476837
2024-06-05 00:00:00+00:00,1099.1873779296875,1108.6500244140625,1123.25,1051.050048828125,1085.0,42172104
2024-06-06 00:00:00+00:00,1100.92236328125,1110.4000244140625,1118.0,1096.5999755859375,1118.0,18574162
2024-06-07 00:00:00+00:00,1112.1258544921875,1121.699951171875,1128.300048828125,1103.5999755859375,1110.4000244140625,17197635
2024-06-10 00:00:00+00:00,1114.2080078125,1123.800048828125,1133.199951171875,1115.0999755859375,1116.0,10851455
2024-06-11 00:00:00+00:00,1108.65576171875,1118.199951171875,1129.050048828125,1111.0,1119.75,12250002
2024-06-12 00:00:00+00:00,1109.994384765625,1119.550048828125,1133.4000244140625,1112.0,1121.0,16096514
2024-06-13 00:00:00+00:00,1097.8984375,1107.3499755859375,1123.199951171875,1105.0,1122.199951171875,12494254
2024-06-14 00:00:00+00:00,1096.212890625,1105.6500244140625,1114.0,1099.449951171875,1114.0,11377979
2024-06-18 00:00:00+00:00,1113.26611328125,1122.8499755859375,1135.050048828125,1101.199951171875,1113.949951171875,18306176
2024-06-19 00:00:00+00:00,1134.681640625,1144.449951171875,1165.550048828125,1126.1500244140625,1127.949951171875,34309514
2024-06-20 00:00:00+00:00,1146.9263916015625,1156.800048828125,1160.0,1135.5,1154.050048828125,15475933
2024-06-21 00:00:00+00:00,1148.7606201171875,1158.6500244140625,1169.9000244140625,1150.6500244140625,1163.550048828125,69259425
2024-06-24 00:00:00+00:00,1160.11279296875,1170.0999755859375,1175.6500244140625,1152.6500244140625,1154.6500244140625,12210295
2024-06-25 00:00:00+00:00,1187.72509765625,1197.949951171875,1206.0,1167.6500244140625,1170.25,27309845
2024-06-26 00:00:00+00:00,1207.60400390625,1218.0,1222.8499755859375,1193.8499755859375,1202.0,25403461
2024-06-27 00:00:00+00:00,1209.48779296875,1219.9000244140625,1235.0,1209.0999755859375,1228.3499755859375,20516632
2024-06-28 00:00:00+00:00,1189.3609619140625,1199.5999755859375,1227.0,1196.3499755859375,1227.0,12507092
2024-07-01 00:00:00+00:00,1201.5064697265625,1211.8499755859375,1215.3499755859375,1192.050048828125,1199.5999755859375,8636894
2024-07-02 00:00:00+00:00,1180.4378662109375,1190.5999755859375,1217.0,1185.550048828125,1217.0,16153925
2024-07-03 00:00:00+00:00,1191.3438720703125,1201.5999755859375,1215.8499755859375,1179.449951171875,1196.8499755859375,22330897
2024-07-04 00:00:00+00:00,1222.4759521484375,1233.0,1234.949951171875,1214.300048828125,1229.0,15275791
2024-07-05 00:00:00+00:00,1222.87255859375,1233.4000244140625,1242.5999755859375,1220.8499755859375,1225.0,9535575
2024-07-08 00:00:00+00:00,1224.508544921875,1235.050048828125,1239.5,1216.9000244140625,1228.9000244140625,6617190
2024-07-09 00:00:00+00:00,1237.5958251953125,1248.25,1250.199951171875,1229.300048828125,1234.949951171875,13366874
2024-07-10 00:00:00+00:00,1232.5888671875,1243.199951171875,1252.75,1236.3499755859375,1252.75,18226503
2024-07-11 00:00:00+00:00,1227.87939453125,1238.449951171875,1257.800048828125,1225.050048828125,1246.3499755859375,11307116
2024-07-12 00:00:00+00:00,1222.3768310546875,1232.9000244140625,1252.9000244140625,1230.0999755859375,1235.9000244140625,12208290
2024-07-15 00:00:00+00:00,1219.451904296875,1229.949951171875,1238.449951171875,1224.050048828125,1233.0999755859375,15612671
2024-07-16 00:00:00+00:00,1229.3170166015625,1239.9000244140625,1245.0,1229.0,1230.0,12320605
2024-07-18 00:00:00+00:00,1239.6282958984375,1250.300048828125,1256.449951171875,1231.699951171875,1234.9000244140625,10999632
2024-07-19 00:00:00+00:00,1237.992431640625,1248.6500244140625,1250.5,1240.25,1244.0,7958817
2024-07-22 00:00:00+00:00,1230.556396484375,1241.1500244140625,1245.300048828125,1232.9000244140625,1240.0,9958965
2024-07-23 00:00:00+00:00,1216.279296875,1226.75,1248.6500244140625,1212.5,1241.1500244140625,19369832
2024-07-24 00:00:00+00:00,1212.561279296875,1223.0,1233.6500244140625,1202.050048828125,1225.0,20122521
2024-07-25 00:00:00+00:00,1187.675537109375,1197.9000244140625,1218.25,1190.5999755859375,1205.5,14154461
2024-07-26 00:00:00+00:00,1196.8961181640625,1207.199951171875,1220.0,1185.949951171875,1190.0,19309265
2024-07-29 00:00:00+00:00,1202.34912109375,1212.699951171875,1242.75,1204.1500244140625,1215.1500244140625,28458261
2024-07-30 00:00:00+00:00,1199.126953125,1209.449951171875,1230.8499755859375,1204.4000244140625,1213.0,23972277
2024-07-31 00:00:00+00:00,1204.530517578125,1214.9000244140625,1224.6500244140625,1211.0,1219.0,22297629
2024-08-01 00:00:00+00:00,1199.7713623046875,1210.0999755859375,1222.6500244140625,1206.9000244140625,1212.5,8725046
2024-08-02 00:00:00+00:00,1186.337158203125,1196.550048828125,1201.6500244140625,1190.0999755859375,1197.0,10735395
2024-08-05 00:00:00+00:00,1162.5914306640625,1172.5999755859375,1188.9000244140625,1167.0,1182.0,14306771
2024-08-06 00:00:00+00:00,1156.8905029296875,1166.8499755859375,1187.699951171875,1161.5,1175.0,13575619
2024-08-07 00:00:00+00:00,1162.4427490234375,1172.449951171875,1179.800048828125,1161.5999755859375,1178.949951171875,15753644
2024-08-08 00:00:00+00:00,1154.6597900390625,1164.5999755859375,1174.4000244140625,1158.9000244140625,1166.949951171875,10806438
2024-08-09 00:00:00+00:00,1161.5999755859375,1171.5999755859375,1180.949951171875,1169.0,1176.550048828125,8687307
2024-08-12 00:00:00+00:00,1172.800048828125,1172.800048828125,1178.25,1156.0,1171.0,10860455
2024-08-13 00:00:00+00:00,1168.3499755859375,1168.3499755859375,1189.25,1163.5999755859375,1183.199951171875,13117927
2024-08-14 00:00:00+00:00,1161.6500244140625,1161.6500244140625,1170.050048828125,1153.0,1167.0,13431801
2024-08-16 00:00:00+00:00,1187.25,1187.25,1193.0,1165.6500244140625,1170.0,10961370
2024-08-19 00:00:00+00:00,1175.9000244140625,1175.9000244140625,1195.75,1173.300048828125,1191.0,6686394
2024-08-20 00:00:00+00:00,1179.449951171875,1179.449951171875,1189.800048828125,1170.0,1174.199951171875,10427061
2024-08-21 00:00:00+00:00,1174.8499755859375,1174.8499755859375,1178.6500244140625,1165.0999755859375,1177.0,17234142
2024-08-22 00:00:00+00:00,1191.0999755859375,1191.0999755859375,1192.5999755859375,1176.5999755859375,1182.0,8564142
2024-08-23 00:00:00+00:00,1203.5,1203.5,1205.0,1188.550048828125,1193.0,7518309
2024-08-26 00:00:00+00:00,1213.300048828125,1213.300048828125,1214.949951171875,1201.050048828125,1205.550048828125,10920226
2024-08-27 00:00:00+00:00,1226.3499755859375,1226.3499755859375,1232.5,1208.9000244140625,1213.300048828125,16295325
2024-08-28 00:00:00+00:00,1223.8499755859375,1223.8499755859375,1226.4000244140625,1217.300048828125,1222.6500244140625,12291305
2024-08-29 00:00:00+00:00,1221.9000244140625,1221.9000244140625,1235.0,1217.0,1218.949951171875,10806748
2024-08-30 00:00:00+00:00,1229.199951171875,1229.199951171875,1235.550048828125,1218.9000244140625,1230.0,21211148
2024-09-02 00:00:00+00:00,1229.949951171875,1229.949951171875,1239.199951171875,1222.5,1239.0,12516759
2024-09-03 00:00:00+00:00,1247.699951171875,1247.699951171875,1250.949951171875,1220.4000244140625,1227.199951171875,19114907
2024-09-04 00:00:00+00:00,1236.3499755859375,1236.3499755859375,1243.699951171875,1232.800048828125,1239.8499755859375,13505843
2024-09-05 00:00:00+00:00,1235.949951171875,1235.949951171875,1244.8499755859375,1231.300048828125,1238.0,9142811
2024-09-06 00:00:00+00:00,1208.1500244140625,1208.1500244140625,1233.9000244140625,1205.0,1225.949951171875,10170479
2024-09-09 00:00:00+00:00,1235.0,1235.0,1238.300048828125,1200.449951171875,1202.9000244140625,13863250
2024-09-10 00:00:00+00:00,1237.300048828125,1237.300048828125,1241.3499755859375,1227.0,1236.949951171875,15545130
2024-09-11 00:00:00+00:00,1236.3499755859375,1236.3499755859375,1239.300048828125,1226.4000244140625,1231.5,11993242
2024-09-12 00:00:00+00:00,1252.1500244140625,1252.1500244140625,1257.0,1226.3499755859375,1238.0,15376442
2024-09-13 00:00:00+00:00,1250.3499755859375,1250.3499755859375,1255.949951171875,1242.050048828125,1252.0,9877288
2024-09-16 00:00:00+00:00,1262.8499755859375,1262.8499755859375,1265.5999755859375,1244.699951171875,1251.0,8973335
2024-09-17 00:00:00+00:00,1268.0999755859375,1268.0999755859375,1272.25,1258.4000244140625,1259.949951171875,11513121
2024-09-18 00:00:00+00:00,1288.3499755859375,1288.3499755859375,1295.3499755859375,1262.0,1262.0,12466597
2024-09-19 00:00:00+00:00,1292.0,1292.0,1300.0,1285.3499755859375,1288.3499755859375,13172268
2024-09-20 00:00:00+00:00,1338.449951171875,1338.449951171875,1362.3499755859375,1291.550048828125,1295.0,73257767
2024-09-23 00:00:00+00:00,1321.9000244140625,1321.9000244140625,1331.800048828125,1308.5,1331.0,11380409
2024-09-24 00:00:00+00:00,1318.5999755859375,1318.5999755859375,1331.4000244140625,1315.449951171875,1321.0,13886037
2024-09-25 00:00:00+00:00,1323.8499755859375,1323.8499755859375,1327.75,1310.0999755859375,1310.75,8728019
2024-09-26 00:00:00+00:00,1329.050048828125,1329.050048828125,1333.3499755859375,1316.9000244140625,1320.0,11100869
2024-09-27 00:00:00+00:00,1306.5999755859375,1306.5999755859375,1333.0,1303.8499755859375,1333.0,17117379
2024-09-30 00:00:00+00:00,1273.0,1273.0,1296.800048828125,1270.9000244140625,1292.0999755859375,12622212
2024-10-01 00:00:00+00:00,1274.4000244140625,1274.4000244140625,1280.25,1267.5999755859375,1269.800048828125,10972413
2024-10-03 00:00:00+00:00,1256.3499755859375,1256.3499755859375,1265.75,1248.1500244140625,1253.5999755859375,17648551
2024-10-04 00:00:00+00:00,1239.75,1239.75,1264.4000244140625,1236.199951171875,1247.0999755859375,13488887
2024-10-07 00:00:00+00:00,1233.9000244140625,1233.9000244140625,1262.949951171875,1225.0,1241.550048828125,20667247
2024-10-08 00:00:00+00:00,1236.5999755859375,1236.5999755859375,1247.800048828125,1229.75,1241.0,12219259
2024-10-09 00:00:00+00:00,1244.1500244140625,1244.1500244140625,1265.0999755859375,1232.6500244140625,1243.050048828125,14765997
2024-10-10 00:00:00+00:00,1243.5,1243.5,1254.699951171875,1238.0,1246.75,9118195
2024-10-11 00:00:00+00:00,1223.0,1223.0,1240.800048828125,1222.0,1237.0,8472512
2024-10-14 00:00:00+00:00,1231.75,1231.75,1237.9000244140625,1217.4000244140625,1221.0,11833929
2024-10-15 00:00:00+00:00,1255.5,1255.5,1258.300048828125,1235.4000244140625,1238.949951171875,11657338
2024-10-16 00:00:00+00:00,1243.1500244140625,1243.1500244140625,1254.949951171875,1241.5999755859375,1248.5,7869727
2024-10-17 00:00:00+00:00,1231.25,1231.25,1256.949951171875,1224.4000244140625,1249.449951171875,8459497
2024-10-18 00:00:00+00:00,1264.5,1264.5,1268.9000244140625,1225.25,1227.949951171875,11018126
2024-10-21 00:00:00+00:00,1259.050048828125,1259.050048828125,1272.3499755859375,1250.550048828125,1264.5,7742775
2024-10-22 00:00:00+00:00,1267.5,1267.5,1284.9000244140625,1259.75,1266.5999755859375,20090801
2024-10-23 00:00:00+00:00,1251.5999755859375,1251.5999755859375,1267.949951171875,1243.050048828125,1261.0,14055447
2024-10-24 00:00:00+00:00,1252.75,1252.75,1260.449951171875,1241.050048828125,1250.25,12223031
2024-10-25 00:00:00+00:00,1255.449951171875,1255.449951171875,1268.9000244140625,1234.199951171875,1247.25,13546055
2024-10-28 00:00:00+00:00,1292.8499755859375,1292.8499755859375,1307.800048828125,1280.5999755859375,1285.5,24096412
2024-10-29 00:00:00+00:00,1331.8499755859375,1331.8499755859375,1335.3499755859375,1299.25,1301.3499755859375,20656117
2024-10-30 00:00:00+00:00,1312.1500244140625,1312.1500244140625,1330.9000244140625,1305.5999755859375,1324.0,15055031
2024-10-31 00:00:00+00:00,1292.25,1292.25,1318.949951171875,1288.550048828125,1307.25,23497314
2024-11-01 00:00:00+00:00,1291.800048828125,1291.800048828125,1296.199951171875,1286.25,1289.949951171875,1007022
2024-11-04 00:00:00+00:00,1277.199951171875,1277.199951171875,1291.800048828125,1270.050048828125,1290.0999755859375,14309121
2024-11-05 00:00:00+00:00,1296.699951171875,1296.699951171875,1301.300048828125,1263.0999755859375,1273.0,16431920
2024-11-06 00:00:00+00:00,1302.3499755859375,1302.3499755859375,1315.0,1292.699951171875,1300.25,12037405
2024-11-07 00:00:00+00:00,1278.699951171875,1278.699951171875,1302.800048828125,1275.25,1297.1500244140625,9909035
2024-11-08 00:00:00+00:00,1258.8499755859375,1258.8499755859375,1275.0,1252.699951171875,1270.0,11195808
